aX,aY,aZ,gX,gY,gZ
-0.369,-0.330,0.890,3.662,7.751,6.897
-0.375,-0.320,0.859,4.395,6.897,6.714
-0.367,-0.310,0.858,4.395,4.456,5.859
-1.354,-1.221,1.562,-152.161,-223.694,-166.809
-1.516,-1.347,1.976,-168.823,-205.933,-133.789
-1.479,-1.317,2.122,-190.552,-151.550,-53.589
-1.111,-1.132,2.279,-242.371,-144.226,-37.476
-0.785,-1.196,2.433,-201.782,-125.427,-67.749
-0.250,-1.260,2.526,-126.892,-96.924,-85.266
-0.287,-1.222,2.105,-34.424,-55.298,-95.825
-0.528,-0.882,1.105,88.501,26.550,-86.121
-0.659,-0.628,0.577,85.754,46.448,-43.213
-0.697,-0.229,0.463,58.960,39.246,-24.841
-0.633,0.077,0.335,7.141,11.292,9.460
-0.443,0.226,0.440,-15.442,-8.484,26.855
-0.370,0.304,0.634,-39.490,-29.846,37.659
-0.189,0.236,1.090,-73.669,-53.101,33.386
-0.112,0.148,1.316,-81.604,-46.570,22.156
-0.065,0.071,1.331,-73.303,-34.973,12.329
-0.132,-0.115,1.146,-44.434,-16.052,-11.047
-0.163,-0.189,1.036,-32.715,-10.986,-18.372
-0.215,-0.338,0.937,-11.414,-10.620,-23.254
-0.199,-0.327,0.942,-6.409,-13.123,-18.494
-0.146,-0.325,1.015,-10.132,-15.442,-8.850
-0.108,-0.303,1.095,-13.428,-13.062,-0.916
-0.085,-0.267,1.171,-13.367,-7.507,1.526
-0.083,-0.209,1.090,-8.057,5.371,1.587
-0.093,-0.206,1.024,-4.639,8.057,-0.549
-0.117,-0.205,0.934,-0.183,4.761,-3.601
-0.107,-0.199,0.911,-1.587,3.235,-3.357
-0.103,-0.250,0.931,-10.071,-3.052,-2.441
-0.096,-0.259,0.944,-9.766,-5.310,-1.465
-0.080,-0.238,0.963,-5.310,-9.583,-1.526
-0.087,-0.241,0.975,-5.310,-10.742,-0.916
-0.073,-0.255,1.014,-5.737,-8.728,0.610
-0.070,-0.232,1.043,-6.714,-3.235,4.272
-0.065,-0.204,1.018,-5.432,0.305,4.395
-0.071,-0.158,0.965,-4.395,3.967,2.380
-0.079,-0.154,0.937,-2.869,3.662,-0.549
-0.095,-0.201,0.931,-1.526,-1.343,-4.211
-0.086,-0.225,0.952,-0.854,-3.967,-4.761
-0.071,-0.258,0.995,-1.892,-5.554,-4.272
-0.065,-0.292,1.026,-4.333,-4.028,-1.404
-0.063,-0.295,1.025,-4.822,-2.563,1.221
-0.065,-0.273,1.006,-4.517,0.488,5.371
-0.071,-0.250,0.988,-3.906,1.709,5.920
-0.062,-0.238,0.950,-1.770,1.587,5.005
-0.064,-0.221,0.947,-0.916,0.427,5.371
-0.060,-0.222,0.946,-0.854,-1.648,4.028
-0.060,-0.232,0.954,-1.221,-2.625,3.845
-0.058,-0.211,0.952,1.282,-2.930,3.906
-0.063,-0.214,0.944,2.625,-2.991,2.686
-0.066,-0.204,0.920,4.150,-2.258,1.953
-0.063,-0.183,0.912,2.014,-2.319,3.418
-0.062,-0.208,0.923,-3.357,-2.747,3.479
-0.054,-0.213,0.952,-2.197,-3.784,2.991
-0.047,-0.222,0.966,-1.099,-3.235,2.075
-0.055,-0.238,0.975,0.549,-3.174,1.099
-0.056,-0.242,0.972,1.465,-2.747,0.732
-0.069,-0.249,0.957,2.319,-2.136,1.709
-0.068,-0.240,0.961,2.441,-2.747,2.625
-0.059,-0.220,0.961,3.418,-3.113,3.174
-0.059,-0.215,0.971,2.258,-3.540,3.357
-0.053,-0.202,0.984,1.099,-3.113,3.845
-0.052,-0.204,0.984,-0.305,-2.563,3.906
-0.060,-0.207,0.994,-1.526,-2.441,4.395
-0.054,-0.174,0.984,-0.732,-1.587,4.883
-0.055,-0.162,0.970,0.916,-1.343,4.211
-0.062,-0.165,0.960,1.160,-2.747,2.319
-0.057,-0.171,0.967,-0.122,-3.601,2.380
-0.046,-0.179,0.983,-1.465,-3.418,2.930
-0.044,-0.187,0.997,-1.465,-3.052,2.747
-0.054,-0.192,1.000,-1.221,-1.221,3.662
-0.054,-0.184,0.991,-0.916,-0.061,3.052
-0.058,-0.168,0.980,-0.732,0.000,2.869
-0.060,-0.141,0.952,-0.488,-0.122,1.465
-0.061,-0.151,0.949,-1.221,-1.160,-0.183
-0.056,-0.169,0.971,-1.953,-2.686,-0.977
-0.050,-0.178,0.986,-2.258,-2.991,-1.343
-0.047,-0.202,1.003,-2.502,-1.526,-0.977
-0.044,-0.205,1.004,-0.610,0.244,-0.793
-0.046,-0.203,0.996,0.183,0.916,-0.732
-0.054,-0.195,0.973,0.977,2.869,-0.427
-0.057,-0.186,0.965,0.488,2.686,-0.183
-0.060,-0.170,0.953,0.671,1.892,0.061
-0.057,-0.174,0.947,0.488,1.526,-0.122
-0.053,-0.172,0.950,0.183,-0.122,0.244
-0.047,-0.185,0.965,-0.549,-0.610,0.427
-0.036,-0.197,0.985,-0.549,-0.916,0.427
-0.039,-0.202,0.986,-0.061,-0.366,0.183
-0.051,-0.208,0.969,0.854,1.343,0.488
-0.056,-0.206,0.961,1.099,1.953,0.854
-0.065,-0.203,0.943,2.197,2.380,1.587
-0.064,-0.201,0.944,1.953,1.770,2.197
-0.056,-0.201,0.950,0.793,1.404,2.869
-0.054,-0.201,0.953,-0.854,1.404,3.784
-0.049,-0.205,0.958,-1.587,0.000,3.418
-0.049,-0.212,0.964,-0.671,-0.488,2.808
-0.040,-0.198,0.970,0.427,-0.549,2.502
-0.040,-0.197,0.973,1.160,0.000,2.441
-0.043,-0.200,0.965,1.709,0.916,2.136
-0.039,-0.193,0.964,1.892,0.549,2.014
-0.044,-0.196,0.946,1.526,0.793,2.136
-0.048,-0.193,0.950,1.465,0.549,2.258
-0.049,-0.195,0.952,0.427,0.488,2.380
-0.048,-0.200,0.954,-0.183,0.305,2.441
-0.045,-0.195,0.951,0.671,-0.244,2.197
-0.044,-0.198,0.952,1.099,-0.122,2.136
-0.042,-0.208,0.957,1.526,-0.244,1.282
-0.040,-0.202,0.963,1.770,-0.122,1.648
-0.041,-0.202,0.971,1.160,0.366,1.770
-0.041,-0.206,0.976,0.610,0.610,1.526
-0.033,-0.218,0.992,1.831,1.648,1.831
-0.050,-0.223,0.997,3.418,3.967,3.174
-0.038,-0.225,0.960,4.883,4.028,2.686
-0.043,-0.224,0.962,5.249,2.991,4.150
-0.052,-0.230,0.950,6.653,3.967,4.639
-0.040,-0.230,0.948,6.287,4.883,5.981
-0.036,-0.221,0.974,5.432,7.080,6.287
-0.012,-0.226,0.991,4.272,6.531,8.728
-0.012,-0.216,0.998,3.174,7.141,10.071
-0.026,-0.211,0.985,2.869,9.155,9.827
-0.996,-0.402,1.400,-97.900,-80.261,-116.577
-1.207,-0.131,1.333,-92.468,-56.885,-98.816
-1.683,0.162,1.082,-109.985,-33.264,-97.839
-1.980,0.091,0.988,-125.427,-82.947,-125.916
-2.396,-0.234,1.167,-148.560,-123.047,-138.489
-2.394,-0.765,1.723,-151.733,-204.651,-153.381
-2.249,-1.076,2.097,-139.587,-219.910,-155.945
-1.542,-1.562,2.603,-76.416,-179.810,-151.550
-1.154,-1.596,2.645,-24.475,-140.198,-147.522
-0.871,-1.367,1.842,96.985,-55.603,-127.441
-0.895,-1.173,1.406,139.160,19.592,-70.313
-0.927,-0.604,0.808,117.493,39.795,-40.894
-0.884,-0.364,0.693,79.468,40.771,4.089
-0.729,-0.022,0.690,0.732,27.283,18.860
-0.651,0.079,0.743,-46.265,-0.305,31.006
-0.541,0.129,0.939,-56.946,-9.277,32.043
-0.500,0.096,1.011,-56.519,-15.137,18.250
-0.481,-0.125,1.065,-54.993,-14.404,11.780
-0.494,-0.214,1.065,-46.875,-6.104,13.184
-0.510,-0.263,1.004,-41.443,-1.038,16.357
-0.545,-0.237,0.916,-28.870,4.822,22.522
-0.541,-0.195,0.898,-25.635,4.883,25.208
-0.512,-0.109,0.922,-22.034,1.587,25.696
-0.494,-0.094,0.904,-16.113,0.366,23.499
-0.469,-0.019,0.890,-5.127,-2.319,14.404
-0.495,-0.012,0.847,-1.648,-3.174,8.972
-0.525,-0.042,0.794,-2.563,-6.531,2.563
-0.526,-0.060,0.811,-5.005,-10.498,0.427
-0.527,-0.122,0.854,-9.583,-16.113,-1.770
-0.532,-0.146,0.873,-10.681,-17.700,-1.648
-0.518,-0.129,0.906,-10.376,-17.944,-0.061
-0.515,-0.137,0.895,-8.301,-16.235,4.333
-0.490,-0.068,0.962,-8.179,-13.977,6.592
-0.490,-0.078,0.922,-7.812,-9.155,5.127
-0.508,-0.076,0.893,-5.615,-7.141,3.113
-0.509,-0.090,0.872,-3.296,-6.592,0.061
-0.508,-0.125,0.853,-3.540,-6.775,0.061
-0.515,-0.130,0.861,-4.822,-5.432,2.258
-0.521,-0.119,0.873,-6.592,-5.432,1.465
-0.490,-0.128,0.885,-7.202,-6.287,1.221
-0.484,-0.105,0.896,-7.141,-6.775,2.869
-0.497,-0.051,0.877,-6.165,-4.944,4.272
-0.508,-0.046,0.849,-5.859,-4.822,2.625
-0.494,-0.037,0.828,-4.761,-9.949,-0.977
-0.489,-0.034,0.853,-5.249,-13.367,-1.587
-0.466,-0.062,0.893,-8.606,-13.977,-2.014
-0.466,-0.103,0.920,-12.878,-9.888,1.465
-0.469,-0.104,0.923,-12.268,-7.202,3.296
-0.463,-0.065,0.914,-6.348,-3.174,4.211
-0.465,-0.055,0.902,-4.822,-1.526,3.540
-0.475,-0.070,0.880,-5.188,0.244,2.441
-0.475,-0.075,0.881,-3.845,0.427,1.038
-0.471,-0.077,0.888,0.427,-0.061,-0.122
-0.471,-0.097,0.874,3.296,0.610,-1.282
-0.483,-0.097,0.868,2.319,1.465,-0.244
-0.476,-0.086,0.848,1.526,1.343,0.793
-0.477,-0.083,0.846,1.892,1.099,0.122
-0.486,-0.087,0.837,1.221,0.427,-0.793
-0.481,-0.085,0.842,0.122,-0.305,-0.977
-0.482,-0.108,0.857,-2.563,-1.282,-1.709
-0.476,-0.121,0.869,-2.747,-1.343,-1.343
-0.468,-0.117,0.876,-1.160,0.183,-0.977
-0.470,-0.105,0.831,1.648,2.441,-0.732
-0.493,-0.106,0.817,2.319,2.686,-0.305
-0.489,-0.097,0.813,2.808,0.610,0.000
-0.485,-0.090,0.817,3.357,-0.427,-0.610
-0.483,-0.086,0.821,2.380,-2.258,-1.648
-0.486,-0.094,0.818,1.648,-2.625,-2.075
-0.478,-0.091,0.843,0.366,-3.357,-1.404
-0.477,-0.084,0.854,0.305,-3.296,-0.977
-0.486,-0.094,0.868,-0.732,-1.770,-1.038
-0.490,-0.101,0.868,-1.221,-0.671,0.183
-0.496,-0.117,0.866,-0.244,-0.488,0.366
-0.499,-0.106,0.846,3.052,-0.305,0.000
-0.499,-0.100,0.833,4.333,-0.549,-0.244
-0.499,-0.088,0.823,2.563,-1.953,0.122
-0.497,-0.068,0.831,0.122,-3.052,0.427
-0.493,-0.078,0.845,-2.380,-4.028,1.892
-0.467,-0.072,0.922,-4.517,-3.174,2.991
-0.464,-0.084,0.934,-3.845,2.197,4.089
-0.478,-0.097,0.923,-2.991,4.272,4.517
-0.493,-0.099,0.889,1.282,6.042,3.723
-0.488,-0.105,0.873,2.747,5.676,2.380
-0.506,-0.115,0.846,5.615,3.723,1.953
-0.488,-0.107,0.847,5.554,1.709,1.831
-0.490,-0.090,0.851,3.540,-0.305,2.930
-0.479,-0.075,0.864,2.319,-0.916,2.808
-0.458,-0.057,0.883,0.000,-1.404,1.465
-0.460,-0.060,0.888,-0.732,0.244,1.038
-0.471,-0.080,0.877,-3.174,2.808,0.854
-0.475,-0.097,0.868,-3.296,3.113,0.366
-0.483,-0.111,0.857,-0.732,2.747,1.160
-0.481,-0.106,0.854,0.122,1.831,1.099
-0.488,-0.101,0.843,1.892,0.549,0.610
-0.484,-0.092,0.834,2.258,-0.183,0.183
-0.480,-0.076,0.842,1.526,-1.465,0.183
-0.473,-0.071,0.853,0.732,-1.831,-0.122
-0.465,-0.077,0.861,-0.244,-1.953,-1.160
-0.465,-0.080,0.859,0.366,-1.343,-1.709
-0.473,-0.092,0.846,-0.916,-1.160,-1.953
-0.478,-0.112,0.836,-2.258,-1.404,-0.610
-0.472,-0.128,0.859,-2.380,-3.296,0.305
-0.463,-0.101,0.880,0.854,-2.502,1.160
-0.464,-0.088,0.873,2.380,-1.770,0.610
-0.469,-0.075,0.852,2.197,-0.244,-0.122
-0.475,-0.076,0.844,1.343,0.061,-0.244
-0.483,-0.083,0.842,-1.831,-0.549,-0.549
-0.490,-0.099,0.842,-3.052,-1.465,-0.671
-0.487,-0.122,0.872,-4.211,-2.991,0.183
-0.488,-0.131,0.887,-3.662,-2.502,1.221
-0.490,-0.142,0.914,-2.075,-1.465,2.014
-0.483,-0.112,0.905,1.648,2.136,3.418
-0.484,-0.084,0.889,4.089,3.723,3.662
-0.489,-0.069,0.863,5.493,4.517,3.296
-0.486,-0.048,0.856,3.052,2.808,3.174
-0.481,-0.050,0.865,0.916,1.770,3.113
-0.466,-0.072,0.890,-2.075,0.366,2.502
-0.460,-0.085,0.898,-2.380,0.061,2.136
-0.457,-0.109,0.900,-0.977,1.099,1.465
-0.943,-0.468,1.282,-76.538,-125.793,-75.928
-1.017,-0.368,1.331,-83.069,-114.136,-67.078
-1.212,-0.295,1.315,-91.980,-108.337,-72.021
-1.233,-0.314,1.335,-95.825,-123.352,-94.727
-1.178,-0.493,1.519,-96.497,-135.803,-103.088
-1.029,-0.687,1.770,-98.267,-130.371,-103.333
-0.961,-0.733,1.807,-90.088,-123.291,-96.863
-0.853,-0.798,1.767,-53.406,-100.830,-94.666
-0.642,-0.857,1.554,-15.991,-69.397,-91.675
-0.593,-0.888,1.498,-7.263,-57.800,-81.299
-0.535,-0.787,1.374,3.967,-32.104,-49.377
-0.536,-0.697,1.275,12.634,-19.470,-36.865
-0.538,-0.580,1.126,24.475,-11.902,-20.203
-0.492,-0.530,1.077,21.667,-13.428,-13.367
-0.423,-0.438,1.017,6.897,-11.230,4.456
-0.417,-0.402,1.005,-4.822,-9.827,22.705
-0.390,-0.233,1.005,-5.859,-10.193,27.832
-0.321,-0.073,0.979,-8.911,-11.597,25.818
-0.312,-0.038,0.986,-14.465,-14.465,23.193
-0.286,-0.050,1.009,-20.386,-20.020,13.367
-0.280,-0.126,1.027,-21.667,-21.790,8.179
-0.272,-0.248,1.089,-25.208,-18.250,8.362
-0.273,-0.271,1.088,-21.729,-10.437,12.329
-0.286,-0.224,1.056,-18.066,-7.263,13.672
-0.283,-0.176,0.981,-12.329,-3.723,12.756
-0.298,-0.110,0.946,-11.292,-3.296,11.597
-0.297,-0.085,0.932,-12.695,-4.517,8.118
-0.302,-0.107,0.912,-13.306,-5.859,5.676
-0.292,-0.147,0.895,-14.771,-10.620,2.197
-0.282,-0.169,0.891,-16.357,-13.733,0.244
-0.275,-0.207,0.910,-18.677,-14.343,0.610
-0.270,-0.213,0.915,-21.118,-13.733,0.854
-0.264,-0.203,0.918,-20.386,-12.878,1.648
-0.255,-0.165,0.920,-16.541,-10.620,2.136
-0.266,-0.150,0.933,-13.794,-9.583,1.587
-0.249,-0.114,0.986,-5.737,-9.583,-1.038
-0.243,-0.156,1.026,-1.587,-6.714,-5.249
-0.238,-0.193,1.029,1.404,-4.639,-7.080
-0.255,-0.247,0.976,7.568,0.366,-8.972
-0.271,-0.273,0.940,9.460,1.099,-8.667
-0.269,-0.295,0.911,9.277,-0.305,-5.554
-0.263,-0.288,0.911,6.897,-1.465,-3.906
-0.255,-0.283,0.929,-0.671,-2.258,1.038
-0.250,-0.256,0.950,-4.700,-2.441,5.371
-0.248,-0.250,0.951,-4.517,-2.136,5.859
-0.246,-0.232,0.948,-3.113,-2.319,5.737
-0.245,-0.225,0.949,-2.991,-2.380,5.798
-0.234,-0.213,0.957,-4.272,-2.625,5.493
-0.235,-0.228,0.958,-5.432,-2.136,4.883
-0.232,-0.229,0.967,-6.165,-1.038,5.310
-0.233,-0.227,0.954,-3.601,0.427,4.333
-0.248,-0.217,0.923,-2.441,0.610,4.028
-0.243,-0.195,0.908,-1.587,-1.709,2.991
-0.240,-0.201,0.914,-1.221,-2.319,2.258
-0.235,-0.216,0.933,-2.747,-3.906,1.587
-0.226,-0.223,0.949,-3.113,-3.906,1.831
-0.205,-0.210,0.997,-3.601,-2.563,2.869
-0.214,-0.214,0.991,-3.784,-0.183,2.747
-0.236,-0.215,0.943,-2.930,3.479,2.441
-0.245,-0.203,0.916,-0.732,3.418,2.258
-0.263,-0.182,0.875,0.854,1.465,1.099
-0.265,-0.183,0.869,-0.977,-0.916,0.488
-0.252,-0.195,0.900,-4.211,-4.578,0.366
-0.245,-0.195,0.919,-4.272,-5.432,0.549
-0.232,-0.193,0.958,-4.395,-4.639,0.732
-0.228,-0.181,0.963,-3.723,-3.357,1.160
-0.244,-0.166,0.935,-1.953,-0.366,0.122
-0.254,-0.168,0.921,-2.075,-0.549,-1.587
-0.258,-0.183,0.911,-2.136,-1.648,-2.380
-0.248,-0.192,0.919,-0.061,-2.563,-3.418
-0.246,-0.190,0.915,0.977,-2.441,-3.479
-0.257,-0.188,0.905,0.793,-2.686,-3.296
-0.260,-0.200,0.905,-1.404,-3.479,-2.991
-0.257,-0.218,0.924,-3.906,-5.127,-1.160
-0.235,-0.218,0.977,-3.967,-5.066,0.732
-0.231,-0.210,0.990,-3.357,-3.784,1.221
-0.245,-0.200,0.969,-1.709,-0.610,0.549
-0.259,-0.208,0.951,-1.526,-0.183,0.000
-0.253,-0.201,0.939,-0.305,-1.038,0.488
-0.253,-0.196,0.934,1.343,-1.099,-0.366
-0.259,-0.187,0.913,3.479,-1.099,-0.610
-0.262,-0.188,0.909,3.235,-1.770,-0.732
-0.257,-0.185,0.910,2.869,-2.441,-0.793
-0.247,-0.200,0.927,0.488,-3.784,-0.610
-0.238,-0.204,0.947,-0.122,-3.784,-0.122
-0.233,-0.189,0.970,0.854,-2.136,0.549
-0.241,-0.184,0.961,1.465,0.305,-0.854
-0.254,-0.198,0.938,1.770,0.061,-1.282
-0.251,-0.204,0.939,0.671,-1.526,-0.305
-0.253,-0.218,0.937,0.061,-1.892,0.000
-0.241,-0.208,0.951,-1.160,-2.625,1.221
-0.239,-0.202,0.959,-1.648,-2.136,1.770
-0.241,-0.169,0.961,-1.099,-1.099,1.953
-0.246,-0.158,0.953,-0.610,-0.427,1.221
-0.253,-0.157,0.938,0.000,-0.122,-0.366
-0.251,-0.165,0.935,0.366,-0.610,-0.793
-0.243,-0.188,0.947,-1.099,-0.916,-0.549
-0.239,-0.189,0.947,-0.854,-0.183,-0.244
-0.249,-0.194,0.928,0.305,0.549,-0.854
-0.249,-0.189,0.921,0.122,0.122,-0.244
-0.254,-0.195,0.913,-0.854,-0.305,-0.183
-0.252,-0.191,0.922,-1.343,-1.160,0.366
-0.248,-0.186,0.924,-1.343,-1.404,0.183
-0.252,-0.192,0.928,-3.418,-1.587,0.305
-0.251,-0.199,0.926,-3.235,-1.526,0.366
-0.250,-0.198,0.930,-1.953,-1.160,0.916
-0.251,-0.199,0.925,-1.221,-0.916,1.038
-0.251,-0.201,0.936,-0.671,-1.099,1.221
-0.247,-0.199,0.941,0.916,-0.061,1.648
-0.249,-0.187,0.942,1.892,0.549,1.221
-0.249,-0.180,0.938,3.784,0.977,0.488
-0.252,-0.174,0.922,4.395,0.793,-0.488
-0.250,-0.179,0.912,4.089,-0.916,-1.343
-0.245,-0.180,0.917,2.625,-1.465,-1.038
-0.244,-0.191,0.933,0.427,-2.258,-0.854
-0.240,-0.189,0.941,0.183,-2.625,-0.916
-0.244,-0.197,0.950,-1.404,-1.770,-0.610
-0.251,-0.203,0.953,-2.625,-1.587,0.000
-0.249,-0.191,0.960,-3.174,-1.038,0.793
-2.140,0.005,0.810,-41.565,17.334,-72.144
-2.475,0.063,0.750,-43.701,1.221,-76.599
-2.546,-0.030,1.000,-75.684,-82.581,-104.431
-2.390,-0.175,1.360,-111.877,-136.108,-117.065
-2.205,-0.838,2.169,-166.443,-198.853,-109.558
-1.856,-1.182,2.538,-155.029,-192.322,-99.365
-1.599,-1.379,2.715,-31.433,-125.366,-105.652
-1.179,-1.585,2.411,59.326,-85.144,-116.150
-1.101,-1.573,1.963,128.418,-44.373,-99.365
-0.970,-1.182,1.476,163.574,14.221,-67.871
-0.929,-0.963,1.223,145.813,30.884,-43.762
-0.753,-0.645,0.966,66.895,46.814,-10.071
-0.701,-0.532,0.896,29.602,45.410,5.737
-0.661,-0.399,0.852,-15.076,30.334,33.752
-0.542,-0.159,0.852,-27.527,19.470,41.809
-0.513,-0.075,0.945,-38.208,10.559,46.448
-0.421,-0.040,1.007,-53.223,3.418,39.124
-0.410,-0.102,1.018,-59.387,0.854,31.860
-0.411,-0.163,1.045,-63.232,-0.793,20.508
-0.446,-0.276,1.034,-60.303,0.488,13.672
-0.455,-0.352,1.015,-55.237,1.221,7.019
-0.512,-0.466,0.954,-42.480,0.549,2.747
-0.507,-0.479,0.924,-33.386,-1.648,3.113
-0.487,-0.446,0.907,-23.621,-5.493,4.089
-0.427,-0.309,0.911,-8.484,-14.282,8.911
-0.381,-0.222,0.940,-6.775,-14.221,10.742
-0.374,-0.122,0.915,-7.202,-10.193,8.423
-0.368,-0.115,0.879,-7.507,-9.766,4.761
-0.358,-0.087,0.881,-13.367,-10.925,-3.723
-0.367,-0.114,0.859,-14.954,-11.963,-9.644
-0.385,-0.184,0.847,-16.846,-12.695,-15.320
-0.409,-0.285,0.840,-17.151,-15.564,-16.785
-0.413,-0.311,0.856,-14.893,-17.456,-15.015
-0.394,-0.312,0.914,-11.597,-17.151,-9.094
-0.391,-0.308,0.939,-10.132,-14.221,-3.906
-0.375,-0.274,0.974,-9.216,-7.080,-1.282
-0.392,-0.259,0.932,-4.578,-0.061,0.671
-0.401,-0.268,0.905,-2.808,2.258,0.427
-0.414,-0.277,0.862,-1.831,2.441,0.854
-0.413,-0.281,0.854,-2.014,0.671,1.648
-0.401,-0.276,0.863,-1.953,-1.953,2.563
-0.382,-0.252,0.875,-1.831,-2.258,2.075
-0.378,-0.251,0.880,-2.258,-1.892,1.404
-0.357,-0.214,0.892,-2.563,-1.343,0.610
-0.354,-0.209,0.876,-1.770,0.977,-2.747
-0.386,-0.224,0.829,-0.854,1.160,-3.479
-0.389,-0.227,0.815,-1.099,-0.122,-4.578
-0.381,-0.240,0.831,-4.272,-4.028,-4.517
-0.379,-0.252,0.839,-8.972,-6.226,-4.272
-0.377,-0.256,0.872,-11.108,-7.751,-3.845
-0.371,-0.265,0.896,-12.268,-8.301,-3.906
-0.378,-0.295,0.916,-11.353,-6.348,-4.272
-0.366,-0.276,0.931,-9.338,-5.066,-4.089
-0.379,-0.279,0.896,-1.709,-1.221,-4.639
-0.391,-0.278,0.873,0.732,-0.549,-4.578
-0.397,-0.274,0.853,3.540,-0.488,-4.395
-0.394,-0.270,0.865,3.052,-1.038,-4.089
-0.391,-0.266,0.869,0.366,-0.305,-3.845
-0.389,-0.273,0.868,-0.732,0.488,-3.418
-0.392,-0.260,0.856,-0.732,1.099,-3.235
-0.390,-0.250,0.852,-0.427,0.488,-3.418
-0.396,-0.254,0.850,-1.648,-0.122,-2.625
-0.396,-0.248,0.872,-2.075,-0.671,-1.465
-0.402,-0.252,0.867,-1.648,-0.549,-1.465
-0.404,-0.260,0.867,0.183,-1.343,-1.953
-0.403,-0.259,0.863,0.854,-1.282,-1.709
-0.407,-0.250,0.851,-0.061,-0.916,-1.160
-0.408,-0.247,0.853,-1.465,-1.526,-1.099
-0.403,-0.257,0.871,-2.380,-2.075,-1.587
-0.404,-0.260,0.885,-2.502,-2.075,-1.160
-0.406,-0.255,0.890,-1.343,-1.160,-0.916
-0.408,-0.265,0.888,-1.404,-1.099,-1.160
-0.407,-0.268,0.882,-0.977,-1.099,0.061
-0.398,-0.265,0.901,-0.061,-0.916,0.793
-0.394,-0.262,0.914,0.000,-0.366,1.770
-0.400,-0.253,0.918,1.526,1.709,2.563
-0.404,-0.255,0.900,3.357,2.380,2.075
-0.400,-0.240,0.867,7.141,2.502,1.892
-0.396,-0.238,0.847,7.507,2.014,1.709
-0.396,-0.233,0.829,7.141,2.197,2.014
-0.400,-0.223,0.799,2.869,1.282,2.930
-0.399,-0.221,0.798,-0.244,-0.549,3.052
-0.396,-0.220,0.811,-3.906,-3.357,2.563
-0.383,-0.216,0.856,-4.639,-4.456,1.587
-0.378,-0.224,0.877,-3.662,-4.456,-0.854
-0.376,-0.225,0.874,-2.258,-4.150,-1.770
-0.382,-0.228,0.871,0.244,-3.601,-2.197
-0.394,-0.236,0.861,0.854,-3.174,-2.014
-0.401,-0.229,0.858,0.916,-3.113,-1.465
-0.411,-0.232,0.862,0.061,-3.723,-1.831
-0.411,-0.240,0.875,-1.099,-4.272,-1.831
-0.407,-0.250,0.896,-0.183,-4.150,-2.014
-0.407,-0.252,0.897,1.953,-2.686,-1.892
-0.409,-0.250,0.887,2.869,-2.014,-1.709
-0.407,-0.250,0.873,2.747,-1.770,-1.343
-0.405,-0.252,0.876,2.319,-1.587,-0.549
-0.403,-0.240,0.887,0.916,-1.038,1.282
-0.401,-0.231,0.893,0.366,-1.587,1.160
-0.393,-0.234,0.908,-0.671,-1.770,0.793
-0.387,-0.238,0.913,-0.854,-0.549,0.732
-0.387,-0.242,0.900,0.244,0.488,0.366
-0.394,-0.243,0.871,2.197,0.732,0.793
-0.395,-0.236,0.869,1.587,0.061,1.526
-0.401,-0.230,0.868,-0.977,0.183,2.136
-0.403,-0.232,0.870,-1.953,-0.610,1.709
-0.392,-0.231,0.897,-2.380,-1.160,1.892
-0.394,-0.237,0.901,-2.136,-0.488,1.282
-0.395,-0.245,0.888,-0.244,0.549,0.366
-0.397,-0.248,0.880,0.916,0.916,0.305
-0.398,-0.240,0.872,1.953,0.549,0.671
-0.399,-0.234,0.872,1.831,0.427,0.854
-0.399,-0.228,0.867,0.610,-0.671,0.366
-0.399,-0.230,0.865,0.305,-1.465,-0.488
-0.387,-0.236,0.875,0.488,-1.831,-0.122
-0.384,-0.231,0.878,0.977,-0.977,0.305
-0.390,-0.227,0.880,0.977,-0.183,0.366
-0.391,-0.226,0.875,-0.366,0.549,-0.183
-0.394,-0.241,0.872,-0.793,0.427,-0.671
-0.396,-0.260,0.880,-0.427,0.793,0.061
-1.316,-1.075,1.102,-90.637,-105.957,-106.689
-1.593,-0.818,1.336,-76.111,-77.515,-87.891
-2.119,0.002,1.258,-9.888,-21.057,-79.407
-2.272,0.239,1.142,-54.810,-20.630,-111.816
-2.410,0.054,1.275,-134.766,-54.749,-124.878
-2.411,-0.305,1.539,-252.441,-132.324,-132.141
-2.127,-1.170,2.023,-246.643,-159.729,-131.409
-1.606,-1.704,2.287,-125.183,-154.846,-130.005
-1.379,-1.810,2.279,-43.030,-126.526,-129.822
-1.146,-1.775,1.814,79.041,-61.523,-100.220
-1.061,-1.004,1.577,100.098,-33.813,-72.144
-0.967,-0.391,1.092,90.515,21.912,-40.222
-0.918,-0.272,0.931,56.824,36.072,-32.593
-0.873,-0.236,0.823,-7.568,44.678,-10.864
-0.752,-0.250,0.816,-27.527,33.264,-3.418
-0.752,-0.229,0.844,-33.447,19.165,0.977
-0.714,-0.157,0.848,-22.949,1.099,3.845
-0.692,-0.118,0.866,-26.367,-5.249,2.136
-0.647,-0.171,0.927,-45.044,-15.930,-3.418
-0.639,-0.256,0.947,-55.237,-18.616,-5.249
-0.590,-0.328,0.973,-60.181,-16.174,-4.333
-0.581,-0.348,0.963,-46.143,-10.986,3.479
-0.573,-0.302,1.017,-33.264,-9.033,5.615
-0.571,-0.267,0.961,-8.301,-4.944,-0.366
